Дата,Tx,Tn,T,RRR,U,P,Po,Ff
2021-06-27,33.1,18.5,26.925,0.0,60.875,757.8625,740.5125,1.25
2021-06-28,29.2,22.2,24.225,40.0,74.625,753.9875,736.55,2.125
2021-06-29,25.0,17.6,20.5375,19.6,76.0,755.3,737.6,2.875
2021-06-30,23.8,14.1,18.3,1.0,74.125,756.45,738.575,1.75
2021-07-01,23.8,15.5,18.8875,17.0,86.875,756.25,738.4625,2.0
2021-07-02,26.0,16.0,20.8125,0.0,79.5,756.575,738.9,1.25
2021-07-03,24.3,16.6,20.1375,0.0,77.625,757.375,739.6375,2.75
2021-07-04,21.9,13.9,18.575,0.0,71.5,758.95,741.0375,2.75
2021-07-05,25.0,15.9,20.6375,0.0,66.875,760.2,742.3875,2.375
2021-07-06,26.6,15.1,21.0875,0.0,55.875,762.4125,744.55,2.375
2021-07-07,28.1,15.1,22.0375,0.0,52.375,766.3,748.4125,1.75
2021-07-08,29.0,12.7,22.2,0.0,56.75,769.1875,751.2125,0.625
2021-07-09,30.3,14.7,23.525,0.0,59.875,767.625,749.8375,1.125
2021-07-10,31.2,17.4,24.9125,0.0,59.75,764.225,746.5875,1.75
2021-07-11,31.1,18.6,25.5875,0.0,57.375,762.675,745.1,1.375
2021-07-12,30.7,18.0,25.225,0.0,55.625,763.9250000000001,746.3125,1.125
2021-07-13,31.3,15.4,24.725,0.0,51.0,764.2,746.5375,0.75
2021-07-14,32.2,15.2,24.5,0.0,56.875,762.7625,745.1,1.0
2021-07-15,31.0,17.1,24.3375,0.0,63.875,759.8125,742.275,1.75
2021-07-16,31.1,17.7,24.875,0.0,63.75,758.4125,740.95,0.875
2021-07-17,32.0,18.2,24.05,1.4,72.875,758.2125,740.725,0.875
2021-07-18,31.8,18.4,24.8875,0.0,67.25,756.7375,739.3125,0.875
2021-07-19,31.4,17.6,23.6375,0.0,70.375,755.8125,738.3,1.5
2021-07-20,28.3,18.7,22.825,0.0,68.75,756.1125,738.525,1.5
2021-07-21,23.5,13.3,18.75,0.0,75.0,756.4875,738.675,0.75
2021-07-22,23.1,13.5,18.1875,0.0,57.25,757.0625,739.1750000000001,2.5
2021-07-23,24.2,9.5,16.7875,0.0,66.125,757.2,739.2125,2.375
2021-07-24,22.8,12.3,17.5125,0.0,64.125,759.6625,741.675,1.5
2021-07-25,25.1,9.0,17.5375,0.0,62.0,765.325,747.1875,0.5
2021-07-26,28.6,11.3,20.5125,0.0,58.0,766.6875,748.7125,0.75
2021-07-27,29.6,13.6,21.9375,0.0,64.5,765.05,747.2,0.625
2021-07-28,23.5,16.7,20.225,0.0,78.0,761.325,743.5,1.75
2021-07-29,29.0,17.6,22.6125,0.0,69.5,756.0875,738.525,1.75
2021-07-30,25.2,15.6,20.4125,20.0,83.375,754.35,736.6875,1.5
2021-07-31,28.0,16.0,22.1375,0.0,66.125,755.2125,737.625,3.0
2021-08-01,30.1,13.2,22.1125,0.0,67.125,758.175,740.5125,0.75
2021-08-02,32.3,18.7,25.15,9.3,62.5,755.6375,738.1875,2.125
2021-08-03,23.9,17.4,20.575,0.0,67.125,756.9625,739.225,2.375
2021-08-04,25.1,11.8,18.9625,0.0,66.375,761.6,743.65,1.5
2021-08-05,25.4,10.9,17.9625,0.0,71.25,762.2875,744.25,1.125
2021-08-06,31.7,14.9,23.025,0.0,59.5,757.3375,739.7125,1.25
2021-08-07,32.1,20.5,26.1,0.0,44.625,756.175,738.8,3.0
2021-08-08,25.6,18.3,21.5,0.6,71.875,760.575,742.85,1.125
2021-08-09,34.0,16.4,24.7375,0.0,63.125,762.225,744.625,0.875
2021-08-10,29.9,17.7,22.3625,2.0,69.375,761.6375,743.9,1.25
2021-08-11,21.4,18.6,19.7125,15.0,86.875,760.575,742.7625,2.0
2021-08-12,23.4,18.2,20.1125,21.0,88.375,757.7625,740.0,1.625
2021-08-13,23.0,13.7,17.7125,0.0,77.125,762.5875,744.5625,2.25
2021-08-14,25.8,11.8,18.5875,0.0,70.375,765.8375,747.7875,1.0
2021-08-15,27.3,11.0,19.3375,0.0,68.375,762.85,744.8875,1.0
2021-08-16,30.1,13.9,21.725,0.0,69.125,761.0,743.2625,0.75
2021-08-17,32.3,16.3,23.825,0.0,61.625,760.525,742.9,1.5
2021-08-18,30.9,15.8,22.325,15.0,67.875,758.7125,741.075,1.25
2021-08-19,26.8,17.4,21.2625,13.0,82.25,757.5625,739.925,1.375
2021-08-20,25.8,15.6,20.525,1.6,72.125,758.7125,740.9625,2.375
2021-08-21,24.5,18.0,20.25,0.0,71.125,757.9375,740.1875,1.75
2021-08-22,21.5,12.3,16.1375,10.0,79.125,760.6625,742.55,1.625
2021-08-23,22.2,11.1,16.3125,0.0,69.375,764.55,746.3874999999999,1.0
2021-08-24,22.7,7.4,15.45,0.0,68.0,765.3,746.925,1.125
2021-08-25,15.0,12.2,13.6875,8.0,89.0,763.2625,744.9625,0.875
2021-08-26,20.2,13.0,16.4125,0.0,85.5,760.6,742.5500000000001,2.0
2021-08-27,24.4,14.7,19.0875,0.0,66.75,762.825,744.8625,2.125
2021-08-28,23.9,14.4,17.875,0.0,63.125,763.875,745.7125,2.25
2021-08-29,27.2,12.0,19.7375,0.0,63.75,762.325,744.3875,1.125
2021-08-30,29.4,16.1,22.425,1.9000000000000001,54.875,761.2125,743.475,2.0
2021-08-31,29.6,13.5,20.4375,0.5,55.875,759.0625,741.2625,1.5
2021-09-01,22.6,14.2,16.7125,12.5,84.875,752.975,735.075,1.875
2021-09-02,15.6,10.5,12.3875,4.2,82.25,753.625,735.4375,1.875
2021-09-03,15.2,4.0,9.6875,6.0,80.375,753.35,735.0375,3.125
2021-09-04,12.4,6.5,8.475,9.0,77.625,755.5125,737.025,2.625
2021-09-05,12.1,3.6,6.725,0.0,83.0,763.2125,744.3875,2.125
2021-09-06,13.3,2.6,6.4125,0.0,81.875,768.0875,749.1375,1.75
2021-09-07,16.1,2.7,8.6,0.0,75.5,769.35,750.5,2.625
2021-09-08,18.5,7.8,12.025,0.0,67.25,766.975,748.4875,2.875
2021-09-09,21.4,11.5,15.5,1.0,73.5,763.025,744.825,2.5
2021-09-10,22.4,13.0,16.675,0.0,78.5,762.525,744.425,1.625
2021-09-11,21.7,13.2,16.725,0.0,81.0,764.2125,746.05,1.125
2021-09-12,24.8,11.8,18.1375,0.0,71.375,761.475,743.4625,1.375
2021-09-13,24.2,12.7,18.2625,0.0,65.0,757.85,739.9125,2.375
2021-09-14,16.4,12.7,13.600000000000001,0.0,70.375,757.1375,738.95,2.5
2021-09-15,14.3,4.2,8.45,0.0,70.375,760.1125,741.475,2.375
2021-09-16,10.1,2.5,7.2,0.0,79.25,763.975,745.1875,1.625
2021-09-17,10.1,6.2,7.575,0.0,80.0,764.775,746.0,1.25
2021-09-18,10.4,0.3,6.628571428571428,0.0,65.28571428571429,766.4571428571428,747.5714285714286,2.2857142857142856
2021-09-19,7.3,5.0,6.2250000000000005,52.0,89.125,763.4125,744.5875,3.5
2021-09-20,7.4,6.5,6.85,36.0,94.75,759.1,740.4125,3.125
2021-09-21,9.2,6.5,7.875,13.9,95.875,758.3625,739.8,1.625
2021-09-22,10.2,6.9,8.1,2.3,93.375,758.275,739.7,1.0
2021-09-23,11.5,6.5,8.7625,6.0,88.375,759.2,740.6375,1.0
2021-09-24,11.1,6.6,8.7,0.0,80.25,754.7125,736.25,2.75
2021-09-25,11.7,7.7,9.2125,2.0,83.625,754.4875,736.075,2.625
2021-09-26,11.9,9.2,9.975,14.0,85.25,755.1125,736.725,2.75
2021-09-27,10.8,8.8,9.3125,0.0,84.5,764.3,745.65,3.0
2021-09-28,7.0,5.9,7.0,0.8,85.125,770.9,751.9375,2.125
2021-09-29,12.7,-1.5,5.9875,0.0,77.25,775.9,756.7125,1.125
2021-09-30,,-1.1,3.7375,0.0,86.75,777.1375,757.775,1.0
2021-10-01,7.5,3.6,4.0875,0.0,83.75,777.6375,758.3249999999999,0.625
2021-10-02,5.4,-0.9,2.6375,0.0,93.25,777.2,757.75,0.875
2021-10-03,7.5,-0.9,3.15,0.0,91.125,776.7125,757.3125,0.75
2021-10-04,9.7,1.4,6.0375,0.0,80.5,777.3375,758.1375,0.875
2021-10-05,10.0,5.1,7.475,0.0,80.0,779.4875,760.3375,1.75
2021-10-06,12.6,-0.8,6.1,0.0,69.75,782.4625,763.0875,1.5
2021-10-07,11.1,-1.6,3.425,0.0,78.0,783.0875,763.5625,1.0
2021-10-08,13.5,-3.4,4.75,0.0,74.25,781.7625,762.35,0.375
2021-10-09,13.5,-3.9,3.5375,0.0,79.5,779.175,759.725,0.375
2021-10-10,14.8,-3.4,3.75,0.0,74.75,776.4875,757.125,0.75
2021-10-11,13.8,-4.4,3.6374999999999997,0.0,74.25,771.95,752.6625,0.75
2021-10-12,13.7,-1.1,6.5125,0.0,67.5,765.05,746.15,1.25
2021-10-13,14.8,7.1,10.3125,0.6,66.25,760.8125,742.3125,1.5
2021-10-14,9.7,8.7,8.55,26.0,81.0,757.625,739.05,2.0
2021-10-15,9.4,3.5,6.25,11.1,74.875,762.8125,744.0,4.125
2021-10-16,13.0,6.9,8.825,0.0,64.5,762.2625,743.575,3.5
2021-10-17,11.7,2.4,6.0,0.0,78.875,761.6875,742.825,2.375
2021-10-18,8.3,3.2,5.025,0.6,83.75,759.2,740.3625,2.375
2021-10-19,6.2,-0.6,2.0875,1.3,86.125,761.8125,742.75,1.625
2021-10-20,4.8,-0.7,2.2,4.3,79.625,765.3125,746.1375,2.875
2021-10-21,14.3,2.6,9.9625,16.8,75.875,752.9125,734.5875,4.25
2021-10-22,15.4,10.8,12.0375,0.0,57.75,749.6875,731.5625,5.125
2021-10-23,10.6,3.9,6.375,0.6,64.5,755.8125,737.175,3.875
2021-10-24,5.5,2.0,2.85,1.6,84.5,762.1,743.075,3.25
2021-10-25,4.0,-4.1,-0.39999999999999997,0.0,78.625,772.2875,752.7625,1.625
2021-10-26,7.9,-2.5,2.1125,0.0,68.875,769.725,750.4375,3.875
2021-10-27,8.7,0.9,4.5375,0.0,70.375,764.15,745.15,3.5
2021-10-28,10.4,4.7,6.9375,2.2,88.125,761.6375,742.9,2.75
2021-10-29,11.7,5.3,8.2625,0.0,75.375,769.625,750.75,2.125
2021-10-30,11.5,9.7,9.6625,0.0,81.25,771.3125,752.5125,3.375
2021-10-31,9.5,3.3,5.8625,0.0,87.625,771.0,751.925,2.75
2021-11-01,11.4,-0.8,4.425,0.0,87.625,768.6625,749.55,1.25
2021-11-02,8.9,-3.3,2.9125,1.0,91.125,766.4375,747.275,1.125
2021-11-03,8.1,4.3,6.1375,1.6,92.375,764.3375,745.45,2.75
2021-11-04,11.8,6.9,8.6375,4.0,84.25,767.125,748.3375,2.375
2021-11-05,12.7,6.8,10.7125,1.1,88.875,765.85,747.3,3.625
2021-11-06,8.8,8.8,9.450000000000001,4.1,82.875,761.2625,742.7,3.625
2021-11-07,7.8,3.5,6.4375,4.0,77.75,760.3875,741.65,3.75
2021-11-08,6.2,5.6,5.9,6.0,84.125,755.3,736.6625,4.125
2021-11-09,1.7,1.3,0.7749999999999999,2.3,83.5,761.075,741.9125,3.375
2021-11-10,0.6,-3.2,-2.15,0.0,70.5,775.2875,755.5625,1.875
2021-11-11,4.7,-3.5,1.7249999999999999,0.0,57.25,768.8875,749.5625,4.0
2021-11-12,4.2,-0.2,1.65,2.0,82.375,758.8875,739.85,3.125
2021-11-13,4.7,3.0,3.75,0.0,78.375,765.425,746.3625,3.0
2021-11-14,2.4,0.6,1.35,0.6,87.0,772.4125,753.0,1.25
2021-11-15,1.0,-0.5,-0.44999999999999996,1.0,81.375,774.5375,754.9375,2.25
2021-11-16,0.8,-6.4,-3.5125,0.0,82.375,776.1875,756.2875,3.0
2021-11-17,0.0,-3.9,-1.6875,0.0,87.5,770.05,750.475,2.375
2021-11-18,0.7,-3.8,-1.325,0.0,79.25,765.9875,746.575,3.125
2021-11-19,1.7,-1.7,0.12500000000000003,2.0,92.625,757.675,738.6,3.0
2021-11-20,6.1,0.6,2.475,16.0,91.25,742.2,723.6375,4.75
2021-11-21,3.8,0.7,2.2,3.4,83.0,747.5375,728.8,3.5
2021-11-22,0.8,-0.4,-0.7625,13.0,84.875,754.5625,735.4625,1.875
2021-11-23,-2.2,-8.7,-4.8125,0.0,72.75,764.2125,744.5375,1.625
2021-11-24,-1.9,-9.7,-5.75,0.4,84.375,763.775,744.075,3.375
2021-11-25,2.5,-2.6,1.4875,0.4,88.625,761.25,742.1125,3.5
2021-11-26,2.2,0.9,1.4625,0.0,81.25,758.825,739.775,4.375
2021-11-27,2.2,-0.1,1.15,7.0,88.25,756.0375,737.0375,3.75
2021-11-28,4.6,1.8,3.2875,0.6,88.5,754.075,735.25,2.875
2021-11-29,6.5,-0.1,4.1375,4.0,97.375,751.55,732.85,2.25
2021-11-30,4.2,4.2,3.6500000000000004,30.5,84.5,734.25,715.975,6.75
2021-12-01,-1.6,-2.3,-2.025,1.5,72.75,743.2625,724.3375,4.75
2021-12-02,-1.3,-7.1,-3.6999999999999997,5.0,78.125,750.9875,731.7625,3.625
2021-12-03,2.9,-2.8,1.35,3.9,92.0,751.1375,732.275,3.375
2021-12-04,-0.8,-2.7,-1.9,4.0,83.25,755.525,736.3,4.0
2021-12-05,-2.2,-6.2,-3.1500000000000004,0.0,91.875,761.35,741.875,2.125
2021-12-06,-2.0,-5.0,-3.8,0.0,90.625,765.6,745.9875,1.75
2021-12-07,1.1,-4.0,-0.7875000000000001,30.0,97.25,761.2625,741.9875,2.625
2021-12-08,-0.6,-0.6,-1.575,27.0,97.875,762.4,743.05,1.125
2021-12-09,-5.9,-7.3,-6.5,0.6,93.0,766.875,747.025,2.25
2021-12-10,-9.8,-13.5,-11.6625,0.2,88.125,773.3125,752.9125,1.5
2021-12-11,-9.3,-16.1,-11.9875,0.4,91.125,774.775,754.3,0.375
2021-12-12,-2.2,-11.8,-3.8,0.8,97.875,774.325,754.4875,0.875
2021-12-13,-2.1,-4.4,-3.5375,0.2,95.75,771.325,751.6,0.25
2021-12-14,-2.1,-3.8,-3.0,7.8,93.875,769.25,749.5625,0.25
2021-12-15,-1.8,-2.7,-2.2875,0.4,95.125,767.9125,748.3625,1.0
2021-12-16,0.5,-3.3,-0.925,5.0,96.125,761.4250000000001,742.0875,3.125
2021-12-17,0.7,0.1,0.55,1.4,92.875,758.175,739.075,1.75
2021-12-18,-0.6,-0.9,-1.3499999999999999,0.0,86.875,761.1375,741.8125,1.75
2021-12-19,-0.3,-3.0,-1.85,14.0,93.75,743.975,725.0625,2.875
2021-12-20,-6.5,-6.5,-6.7875,2.2,83.25,745.5875,726.2625,2.625
2021-12-21,-15.1,-15.2,-15.6875,0.8,80.25,756.2125,735.95,2.125
2021-12-22,-18.2,-20.6,-19.8625,1.2,81.0,761.3375,740.575,1.5
2021-12-23,-11.3,-24.1,-17.2875,0.0,82.5,763.675,743.0625,2.375
2021-12-24,-10.9,-15.0,-13.4375,0.0,82.25,759.35,739.175,3.875
2021-12-25,-5.1,-15.3,-9.1375,14.0,81.625,747.8375,728.275,4.125
2021-12-26,-6.4,-11.1,-9.1,0.2,80.75,753.5375,733.825,3.875
2021-12-27,-8.9,-16.1,-11.9375,0.2,82.25,762.5375,742.375,2.875
2021-12-28,-6.4,-10.0,-8.2625,0.6,90.125,769.1875,749.1374999999999,1.5
2021-12-29,-9.8,-14.7,-11.5875,0.0,88.5,768.75,748.4625,2.0
2021-12-30,-6.9,-10.5,-8.1,0.0,86.375,765.225,745.325,1.375
2021-12-31,-3.3,-7.3,-5.0,0.4,92.5,759.925,740.375,2.25
2022-01-01,-0.4,-3.7,-1.4375,10.0,95.5,751.7875,732.725,1.875
2022-01-02,-6.2,-6.2,-6.0375,4.2,83.75,758.65,739.05,3.25
2022-01-03,-7.2,-9.1,-8.2875,1.2,87.125,753.325,733.6875,2.25
2022-01-04,-7.9,-10.4,-9.2,1.2,88.875,752.2875,732.6125,1.25
2022-01-05,1.1,-9.0,-4.85,24.0,92.5,749.6,730.325,2.875
2022-01-06,0.5,-0.1,0.36250000000000004,13.4,95.625,748.125,729.275,2.125
2022-01-07,-1.5,-1.6,-2.5625,8.0,87.125,752.9375,733.75,3.875
2022-01-08,-3.7,-7.4,-5.275,1.0,83.625,765.4875,745.775,3.5
2022-01-09,-5.8,-9.6,-7.275,5.0,87.0,765.4875,745.625,2.5
2022-01-10,-4.0,-7.0,-5.325,37.0,94.625,760.675,741.0875,2.0
2022-01-11,-6.3,-9.7,-8.825,1.9,85.75,768.0125,747.9625,3.5
2022-01-12,-13.0,-13.3,-13.0125,5.0,84.625,769.925,749.4625,3.625
2022-01-13,-10.2,-20.5,-15.1375,1.6,86.25,762.025,741.625,2.75
2022-01-14,0.7,-12.4,-1.4874999999999998,23.9,95.25,739.4250000000001,720.65,4.5
2022-01-15,-1.4,-3.0,-2.275,3.4,84.125,742.6,723.65,4.125
2022-01-16,-2.1,-4.4,-3.725,0.4,80.25,756.275,736.8625,2.375
2022-01-17,-1.5,-9.1,-5.225,3.0,90.125,747.35,728.0875,3.625
2022-01-18,-0.5,-2.5,-2.4375,13.0,90.75,748.375,729.3125,3.875
2022-01-19,-7.9,-12.1,-8.6125,0.0,81.25,763.0125,743.1125,2.5
2022-01-20,-3.6,-9.2,-5.2625,0.0,89.125,757.075,737.55,4.625
2022-01-21,-4.3,-5.6,-5.325,15.0,92.0,750.6,731.3,2.875
2022-01-22,-2.1,-5.8,-3.5375,6.0,89.875,753.3625,734.0875,1.625
2022-01-23,-3.4,-4.6,-4.2125,0.6,91.5,767.75,748.0625,1.375
2022-01-24,-5.2,-5.8,-5.725,0.0,85.625,775.675,755.675,2.125
2022-01-25,-7.8,-9.8,-8.6125,0.0,89.75,768.3375,748.325,1.25
2022-01-26,-5.9,-11.1,-8.375,1.4000000000000001,90.875,761.775,741.9,1.375
2022-01-27,-5.4,-14.1,-8.0875,0.8,87.75,762.2,742.3375,1.25
2022-01-28,-5.2,-10.0,-7.1875,3.4,85.75,756.2125,736.5875,3.0
2022-01-29,-0.6,-5.8,-2.65,13.0,93.375,753.5,734.2625,0.875
2022-01-30,-2.7,-4.6,-3.5375,2.6,88.25,749.4875,730.2875,2.5
2022-01-31,-0.3,-3.8,-1.5875000000000001,13.0,94.375,744.2625,725.3375,2.25
2022-02-01,-0.4,-2.0,-1.875,4.3,88.75,747.775,728.775,3.375
2022-02-02,-2.4,-6.1,-4.9375,0.4,85.25,755.0125,735.6,2.125
2022-02-03,-3.1,-11.4,-6.887499999999999,0.0,87.0,759.0125,739.3625,1.0
2022-02-04,-3.6,-10.9,-6.625,0.0,85.0,760.0625,740.375,1.625
2022-02-05,-4.9,-18.2,-12.5125,0.0,87.0,761.275,741.1375,0.75
2022-02-06,-1.8,-15.3,-7.175,7.0,92.25,754.475,734.9,1.375
2022-02-07,0.2,-2.8,-0.75,0.9,88.25,753.1875,734.1,2.75
2022-02-08,1.9,-0.8,0.6625,5.8,87.875,755.175,736.1375,2.0
2022-02-09,1.3,-2.1,-1.0,0.3,76.625,757.1125000000001,737.9,1.625
2022-02-10,1.9,-1.4,-0.09999999999999998,1.7,85.25,757.125,738.0,2.375
2022-02-11,0.4,-1.0,-0.7875,6.0,83.75,758.225,739.0,2.125
2022-02-12,1.0,-3.0,-1.95,0.0,81.0,762.8125,743.4125,2.25
2022-02-13,-0.5,-8.4,-3.3125,0.0,72.5,768.125,748.475,3.25
2022-02-14,-0.1,-7.5,-3.7375,0.0,76.25,766.0,746.4,3.75
2022-02-15,1.3,-7.8,-3.4375,0.0,76.75,767.5375,747.9125,3.375
2022-02-16,0.0,-8.6,-3.575,0.0,75.75,766.225,746.575,2.375
2022-02-17,2.1,-2.2,0.6375,0.0,90.25,752.575,733.6125,4.625
2022-02-18,2.6,1.3,1.9375,10.4,86.375,745.3875,726.6625,3.75
2022-02-19,1.9,-1.6,0.36249999999999993,4.0,87.625,751.525,732.5875,4.25
2022-02-20,2.6,1.0,1.5375,2.0,77.375,750.1125,731.2625,4.375
2022-02-21,3.0,-1.7,0.42499999999999993,1.1,82.25,752.6375,733.675,2.75
2022-02-22,5.0,1.0,2.7625,6.4,84.25,749.75,731.0125,4.875
2022-02-23,1.9,0.8,1.2125,0.2,76.625,756.1,737.05,3.625
2022-02-24,3.1,-1.6,-0.42500000000000004,0.0,70.625,767.1,747.6750000000001,1.625
2022-02-25,1.9,-6.9,-2.4125,0.3,77.5,767.475,747.875,1.75
2022-02-26,0.9,-5.3,-2.45,0.3,89.25,766.4625,746.925,1.125
2022-02-27,1.4,-1.8,-0.16249999999999995,0.0,69.125,772.7875,753.25,3.125
2022-02-28,-0.4,-3.8,-2.175,0.0,72.125,774.975,755.25,2.25
2022-03-01,3.5,-5.0,-1.7750000000000001,0.0,63.875,775.0125,755.3,1.5
2022-03-02,5.6,-11.2,-3.3375,0.0,67.125,770.3125,750.6125,0.25
2022-03-03,2.5,-5.5,-1.5125,0.0,75.875,761.025,741.6625,0.5
2022-03-04,-0.8,-4.5,-2.675,0.0,84.625,758.1875,738.8375,2.625
2022-03-05,-0.3,-3.4,-1.5625,0.0,69.375,760.675,741.3,3.875
2022-03-06,0.9,-8.7,-3.1,0.0,68.75,762.3875,742.9,2.75
2022-03-07,-0.2,-3.2,-2.0375,0.0,70.5,758.1875,738.8875,1.5
2022-03-08,0.8,-7.9,-3.5125,0.0,82.75,760.9875,741.5125,2.125
2022-03-09,-4.9,-8.1,-6.3,0.0,67.5,767.8,747.9,3.5
2022-03-10,-5.7,-13.9,-9.425,0.0,49.5,775.2625,754.95,4.125
2022-03-11,-0.2,-12.5,-6.85,0.0,55.25,774.9375,754.875,1.875
2022-03-12,-2.5,-12.3,-6.825,1.8,72.875,768.7125,748.775,1.25
2022-03-13,0.6,-10.6,-3.375,0.0,74.75,771.4,751.6875,1.75
2022-03-14,3.9,-2.6,0.75,0.0,75.875,769.2875,749.9125,2.125
2022-03-15,0.5,-4.9,-2.375,0.0,62.375,774.55,754.8125,2.25
2022-03-16,-1.3,-10.1,-4.9875,0.0,64.875,777.8,757.7625,2.125
2022-03-17,-1.5,-10.2,-5.7625,0.0,52.875,781.375,761.1875,2.625
2022-03-18,3.0,-14.1,-5.3625,0.0,60.125,783.425,763.225,1.25
2022-03-19,6.7,-9.4,-1.4999999999999998,0.0,58.125,782.1625,762.2875,1.0
2022-03-20,7.4,-7.5,-0.1625000000000001,0.0,65.875,779.6,759.8875,2.0
2022-03-21,11.3,-0.2,5.3625,0.0,54.375,775.2625,756.0625,2.375
2022-03-22,11.9,-3.5,4.1875,0.0,56.625,775.7,756.4125,1.875
2022-03-23,10.8,-4.6,3.1625,0.0,56.0,771.15,751.8625,1.0
2022-03-24,9.5,-5.4,2.3625000000000003,0.0,67.875,764.0500000000001,744.8875,0.875
2022-03-25,11.5,-4.4,3.1875,0.0,67.875,764.5875,745.5,1.125
2022-03-26,7.9,2.6,3.9749999999999996,4.0,69.5,752.4875,733.75,3.625
2022-03-27,-1.8,-3.6,-2.4875,3.4,68.375,752.0625,732.875,5.375
2022-03-28,5.1,-8.3,-3.2875,4.0,61.625,756.225,736.8875,3.5
2022-03-29,6.6,0.0,2.9375,2.0,79.0,747.925,729.275,3.5
2022-03-30,2.6,-2.5,0.14999999999999997,0.0,64.0,754.9375,735.85,2.125
2022-03-31,1.2,-3.6,-0.5,5.0,87.75,757.925,738.7625,1.125
2022-04-01,1.2,-0.6,0.3875,7.0,94.0,757.1875,738.125,3.125
2022-04-02,0.4,-0.3,-0.02500000000000001,16.0,95.25,749.775,730.8375,3.625
2022-04-03,0.2,-1.1,-0.3875,24.0,92.125,746.225,727.3625,2.5
2022-04-04,4.0,-4.9,-0.3125000000000001,0.0,64.125,753.975,734.875,1.875
2022-04-05,3.9,-2.8,0.9624999999999999,0.0,62.0,753.675,734.675,4.125
2022-04-06,5.8,0.7,2.5500000000000003,2.0,72.75,751.475,732.6375,3.5
2022-04-07,11.7,-1.3,4.75,0.0,80.125,754.8,736.1375,2.75
2022-04-08,14.4,6.8,10.5875,0.0,55.625,750.6375,732.3875,3.5
2022-04-09,12.5,4.8,8.7,6.0,72.5,752.325,733.925,2.75
2022-04-10,10.3,7.6,7.525,17.0,84.875,754.8625,736.3375,2.125
2022-04-11,9.1,3.3,5.075,24.0,94.75,757.1875,738.425,2.5
2022-04-12,18.1,3.2,9.3875,13.0,82.625,756.025,737.55,2.75
2022-04-13,9.5,5.3,7.0125,0.0,86.25,760.0,741.275,3.75
2022-04-14,12.3,2.7,6.4125,0.0,63.125,762.9625,744.175,3.875
2022-04-15,13.4,-0.2,7.2875,0.0,55.125,762.35,743.575,1.75
2022-04-16,7.6,6.7,5.8375,18.3,83.625,759.6125,740.825,2.0
2022-04-17,1.9,0.1,1.0125,2.2,87.625,764.5125,745.2625,3.75
2022-04-18,5.4,1.1,3.1125,0.0,82.75,763.975,744.8875,3.125
2022-04-19,10.7,3.8,6.8,1.0,86.125,762.0625,743.35,3.75
2022-04-20,9.0,5.4,7.05,14.0,91.125,760.4375,741.725,4.125
2022-04-21,12.8,6.0,8.2375,31.0,78.875,761.475,742.8375,2.875
2022-04-22,11.4,4.6,7.4375,0.0,83.625,765.95,747.1374999999999,1.5
2022-04-23,16.2,5.5,10.25,0.0,66.625,762.6875,744.1375,1.25
2022-04-24,14.8,6.8,10.3375,4.0,72.875,759.5375,741.0625,2.0
2022-04-25,17.0,8.3,12.6875,4.0,70.875,758.0,739.7,2.25
2022-04-26,15.6,8.7,12.6125,2.0,77.375,755.5,737.3125,1.125
2022-04-27,10.4,8.2,8.925,18.0,82.125,759.6625,741.1625,1.5
2022-04-28,10.4,1.6,6.1,0.3,55.0,767.75,748.7875,1.875
2022-04-29,11.4,3.5,6.8999999999999995,0.0,60.25,769.15,750.1875,1.75
2022-04-30,8.7,1.6,5.4,0.0,53.5,768.3125,749.3,2.0
2022-05-01,12.8,-3.0,6.1625000000000005,0.0,50.5,768.4625,749.5,1.125
2022-05-02,15.6,6.6,11.2,0.0,42.875,764.1,745.525,2.375
2022-05-03,19.5,7.6,13.45,0.0,50.75,757.8875,739.65,3.375
2022-05-04,13.8,7.7,9.7875,0.6,55.125,758.425,739.9125,2.5
2022-05-05,11.8,-0.6,6.0,0.0,48.625,768.45,749.4125,1.75
2022-05-06,15.8,0.1,9.45,0.0,42.0,772.025,753.1375,1.75
2022-05-07,18.3,3.9,12.5625,0.0,35.375,770.3125,751.6875,2.125
2022-05-08,20.0,8.3,13.7625,0.0,43.0,765.675,747.275,2.75
2022-05-09,12.4,5.4,8.75,12.5,68.5,764.85,746.1625,3.125
2022-05-10,9.3,1.5,5.7625,0.5,62.375,763.8125,744.9,3.75
2022-05-11,17.1,4.9,11.675,0.0,38.875,757.0375,738.675,3.125
2022-05-12,20.4,5.0,13.3875,2.0,54.375,754.0,735.875,3.25
2022-05-13,17.3,8.7,13.525,2.0,58.875,753.7125,735.6125,4.75
2022-05-14,16.6,7.2,12.7125,0.0,54.0,754.5125,736.375,2.75
2022-05-15,15.0,8.5,11.1375,2.0,68.75,753.475,735.325,2.25
2022-05-16,13.8,7.7,9.7625,10.0,69.375,755.3125,736.9875,2.875
2022-05-17,8.6,4.9,7.0375,5.0,85.125,754.725,736.1625,3.125
2022-05-18,16.7,6.9,11.15,1.2000000000000002,66.375,757.925,739.5625,2.5
2022-05-19,18.2,4.8,12.350000000000001,0.0,51.125,761.2625,742.8625,2.75
2022-05-20,15.0,5.7,10.6875,0.4,55.125,762.3625,743.825,1.5
2022-05-21,15.8,3.1,10.1875,0.0,48.875,758.25,739.7875,1.625
2022-05-22,14.9,8.7,11.3875,0.0,44.5,751.4125,733.1875,3.125
